Country,ISO2,ISO3,Indicator,Unit,Source,CTS Code,CTS Name,CTS Full Descriptor,Industry,Gas Type,Scale,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
Vietnam,VN,VNM,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",1.A.3.B. Road Transportation,Greenhouse gas,Units,2.859781624,2.863089193,2.958454258,2.859512918,2.330828314,2.33145217,0.777349865,0.496903603,0.574460334,0.68337888,1.465675379,1.151216987,1.207475969,1.302183601,1.290209347,2.423736786,2.67278353,3.12804753,3.427758912,3.225209473,3.869857296,3.56753363,3.84316008,6.617719887,7.263916989,6.8517669,7.563164476,8.303622038,8.834965088,9.544276856,10.30585928,11.09356517,13.62699358,15.47134536,19.05226256,19.22444575,19.14873777,22.41529479,23.76040992,28.5110303,30.36211314,30.02630615,29.46950274,28.62436568,29.20774938,29.05222668,31.96255822,34.9961072,36.66980539,37.87376012,31.93887176,29.42819316,32.24498079,,,,,,,,
Vietnam,VN,VNM,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",1.A.3.B. Road Transportation,Methane,Units,0.034659133,0.037206267,0.04075584,0.039914282,0.032253388,0.032919796,0.011393572,0.006677873,0.007543344,0.009182006,0.01797113,0.013475442,0.01491789,0.016158742,0.015837708,0.020464031,0.021722087,0.02635975,0.032432949,0.029882672,0.037430093,0.040672395,0.037005126,0.055666427,0.071682696,0.061214038,0.062488689,0.06258073,0.067854649,0.074338986,0.081783934,0.08607242,0.108902964,0.116169587,0.144645323,0.153809005,0.158449102,0.162748592,0.173168281,0.188869955,0.198676731,0.186833745,0.173051053,0.160978126,0.149970334,0.152237089,0.187250291,0.199150749,0.202624532,0.208081844,0.17594871,0.162207177,0.177741005,,,,,,,,
Vietnam,VN,VNM,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",1.A.3.B. Road Transportation,Nitrous oxide,Units,0.016252184,0.017012619,0.017433051,0.016821044,0.013701951,0.013659399,0.004331968,0.002786178,0.003315351,0.003967474,0.011799811,0.009841017,0.010537295,0.011175477,0.011196063,0.028133856,0.031636269,0.037904608,0.039898404,0.040148705,0.046160304,0.042531219,0.044491638,0.080013953,0.084481244,0.075081235,0.08808269,0.096177247,0.11772981,0.138674784,0.115976161,0.125604549,0.153725174,0.188460855,0.259818282,0.257787052,0.257835388,0.298349425,0.307505389,0.361163303,0.385286583,0.332952352,0.322465581,0.322392923,0.321318338,0.304378835,0.315172262,0.340774936,0.348627093,0.361806186,0.303610841,0.279706789,0.306468766,,,,,,,,
Vietnam,VN,VNM,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",1.A.3.C. Railways,Carbon dioxide,Units,,,,,,,,,,,0.25813088,0.200512345,0.262740181,0.324967992,0.327273147,0.239692742,0.202817475,0.271959717,0.184379349,0.073751543,0.057618547,0.094494805,0.08527525,0.057618547,0.046094837,0.006914422,,,,,,,,,,,,,,,,,,,,0.110213375,0.122808891,0.125958141,0.13540515,0.1322559,0.094468608,0.087059306,0.095394771,,,,,,,,
Vietnam,VN,VNM,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",1.A.3.C. Railways,Greenhouse gas,Units,,,,,,,,,,,0.259321749,0.201437394,0.263952314,0.326467209,0.328782998,0.240798548,0.203753159,0.273214384,0.18522997,0.07409179,0.057884366,0.09493075,0.085668661,0.057884366,0.046307493,0.006946321,,,,,,,,,,,,,,,,,,,,0.121658907,0.135562454,0.13903875,0.149466819,0.145990523,0.104279065,0.096100315,0.105301409,,,,,,,,
Vietnam,VN,VNM,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",1.A.3.C. Railways,Methane,Units,,,,,,,,,,,0.000147053,0.000114229,0.000149679,0.000185129,0.000186442,0.000136549,0.000115542,0.000154931,0.000105038,4.2e-05,3.28e-05,5.38e-05,4.86e-05,3.28e-05,2.63e-05,3.94e-06,,,,,,,,,,,,,,,,,,,,0.000172831,0.000192583,0.000197521,0.000212336,0.000207397,0.000148141,0.000136522,0.000149593,,,,,,,,
Vietnam,VN,VNM,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",1.A.3.C. Railways,Nitrous oxide,Units,,,,,,,,,,,0.001043815,0.000810821,0.001062454,0.001314087,0.001323409,0.000969256,0.000820142,0.001099735,0.000745583,0.000298232,0.000232995,0.000382113,0.000344831,0.000232995,0.000186396,2.8e-05,,,,,,,,,,,,,,,,,,,,0.011272701,0.01256098,0.012883087,0.013849334,0.013527226,0.009662316,0.008904487,0.009757044,,,,,,,,
Vietnam,VN,VNM,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",1.A.3.D. Domestic Navigation,Carbon dioxide,Units,,,,,,,,,,,,,,,,0.016057405,0.01926873,0.01926873,0.01926873,0.025691381,0.022480056,0.025691381,0.028902709,0.038536687,0.038536687,0.054594088,0.054594088,0.051381988,0.070650719,0.086708125,0.115610061,0.128456137,0.141301438,0.176627575,0.199106851,0.199106851,0.218375578,0.221586903,0.224798247,0.231220898,0.256912274,0.189472876,0.128456137,0.0834968,0.150936189,2.654103801,2.953317128,3.113271608,3.198356197,3.261397194,2.731168779,2.852511256,2.900663033,,,,,,,,
Vietnam,VN,VNM,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",1.A.3.D. Domestic Navigation,Greenhouse gas,Units,,,,,,,,,,,,,,,,0.01620802,0.019449467,0.019449467,0.019449467,0.025932363,0.022690916,0.025932363,0.029173812,0.038898155,0.038898155,0.055106172,0.055106172,0.051863943,0.071313412,0.087521434,0.116694466,0.129661036,0.142626824,0.178284314,0.200974443,0.200974443,0.220423907,0.223665354,0.22690682,0.233389714,0.259322072,0.191250102,0.129661036,0.084279987,0.152351947,2.680049887,2.982193436,3.14371535,3.22963222,3.293289523,2.7578785,2.880407658,2.929030339,,,,,,,,
Vietnam,VN,VNM,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",1.A.3.D. Domestic Navigation,Methane,Units,,,,,,,,,,,,,,,,4.07e-05,4.88e-05,4.88e-05,4.88e-05,6.51e-05,5.69e-05,6.51e-05,7.32e-05,9.76e-05,9.76e-05,0.000138249,0.000138249,0.000130115,0.000178909,0.000219571,0.000292759,0.000325289,0.000357818,0.000447274,0.000504198,0.000504198,0.000552992,0.000561124,0.000569257,0.000585521,0.000650579,0.000479802,0.000325289,0.000211439,0.000382216,0.007004729,0.007795808,0.008218972,0.008443665,0.008610051,0.007210889,0.00753126,0.007658391,,,,,,,,
Vietnam,VN,VNM,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",1.A.3.D. Domestic Navigation,Nitrous oxide,Units,,,,,,,,,,,,,,,,0.000109954,0.000131943,0.000131943,0.000131943,0.000175923,0.000153933,0.000175923,0.000197913,0.000263882,0.000263882,0.000373835,0.000373835,0.00035184,0.000483784,0.000593738,0.000791645,0.000879609,0.000967568,0.001209465,0.001363393,0.001363393,0.001495337,0.001517326,0.001539316,0.001583296,0.001759218,0.001297424,0.000879609,0.000571748,0.001033542,0.018941358,0.021080501,0.02222477,0.022832358,0.023282279,0.019498832,0.020365141,0.020708915,,,,,,,,
Vietnam,VN,VNM,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",1.A.4. Buildings and other Sectors,Carbon dioxide,Units,11.74498084,11.74498084,11.12017255,12.80909278,10.51669323,12.81909168,8.493383948,9.294581034,9.540443617,10.51290588,3.911634747,4.563618428,4.881807471,4.244847092,3.103566856,2.063923336,2.168151603,2.619194236,2.263716833,2.188300189,2.681379215,3.260765766,3.457415394,4.2250716,4.709616184,5.264134794,6.276363437,6.343074938,6.838804373,7.065047941,7.733409803,8.707189267,9.43669357,9.232256458,11.06849028,11.52333322,11.41910173,11.59172163,11.60784522,11.75458684,12.51909659,12.25691077,11.3490703,12.18435659,11.85541846,14.72091178,14.25048236,15.12964832,15.06122559,15.10427615,14.53833089,13.49846519,14.55091369,,,,,,,,
Vietnam,VN,VNM,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",1.A.4. Buildings and other Sectors,Greenhouse gas,Units,14.46856989,14.46856989,13.76484345,15.66896815,13.55261951,16.14765337,11.75439053,12.66054718,12.94336508,14.03696484,7.001660938,7.809023189,8.211458774,7.569827873,6.393473774,5.322243869,5.508677131,6.057753497,5.751625598,5.738940446,6.330577026,7.024467547,7.315244457,8.298033308,8.555007002,9.102202451,10.1347095,10.34274433,10.9500325,11.26528739,12.01177298,13.06461019,13.85059448,13.93414252,15.76110294,16.30806431,16.15440788,16.37251749,16.45555716,16.65809024,17.51136928,17.22752946,16.29580742,17.17338972,16.82164637,17.55467471,16.8819775,17.67186341,17.45346232,17.28856719,16.3581901,15.2600072,16.36775683,,,,,,,,
Vietnam,VN,VNM,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",1.A.4. Buildings and other Sectors,Methane,Units,2.432515817,2.432515817,2.351928482,2.553852193,2.725184554,3.001271046,2.938493156,3.034139481,3.064428413,3.175506094,2.726552466,2.870724171,2.948491354,2.922456738,2.899162455,2.889789571,2.965269243,3.044787534,3.089690436,3.15420461,3.220492422,3.326506816,3.411561765,3.58118863,3.376988772,3.369777687,3.376463806,3.500414187,3.60158801,3.679495175,3.741321974,3.809049174,3.852387254,4.101118414,4.086053283,4.162048068,4.122359946,4.161319304,4.222048577,4.271205712,4.353395952,4.335026278,4.319497614,4.364618673,4.345686982,2.0917693,1.853730616,1.702835237,1.543323429,1.320372364,1.022596669,1.018085665,1.013329561,,,,,,,,
Vietnam,VN,VNM,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",1.A.4. Buildings and other Sectors,Nitrous oxide,Units,0.291073229,0.291073229,0.292742418,0.306023174,0.310741732,0.327290647,0.322513421,0.331826666,0.338493046,0.348552869,0.363473725,0.374680591,0.381159948,0.402524043,0.390744463,0.368530962,0.375256285,0.393771728,0.398218329,0.396435648,0.428705388,0.437194965,0.446267298,0.491773078,0.468402046,0.46828997,0.481882252,0.499255204,0.509640115,0.520744272,0.537041205,0.548371745,0.561513656,0.600767649,0.606559378,0.622683023,0.612946203,0.619476554,0.625663363,0.632297686,0.638876737,0.63559241,0.62723951,0.624414465,0.620540929,0.741993636,0.777764525,0.839379859,0.848913298,0.863918671,0.797262543,0.74345634,0.803513581,,,,,,,,
