Unnamed: 0,DATE,STATION,TMAX,TMIN,TAVG,PRCP,YEAR,MONTH,SEASON,ISOUTLIER,ISOUTLIER_MAX,ISOUTLIER_MIN
5674,2013-01-01,VMM00048806,13.3,8.3,10.6,0.0,2013,1,Winter,False,False,False
5675,2013-01-02,VMM00048806,22.8,10.0,16.1,0.0,2013,1,Winter,False,False,False
5676,2013-01-03,VMM00048806,15.6,11.000000000000002,13.3,0.0,2013,1,Winter,False,False,False
5677,2013-01-04,VMM00048806,15.0,12.2,12.8,0.0,2013,1,Winter,False,False,False
5678,2013-01-05,VMM00048806,19.4,8.400000000000002,13.9,0.0,2013,1,Winter,False,False,False
5679,2013-01-06,VMM00048806,14.4,10.6,12.2,0.0,2013,1,Winter,False,False,False
5680,2013-01-07,VMM00048806,15.0,11.7,12.8,0.25,2013,1,Winter,False,False,False
5681,2013-01-08,VMM00048806,17.2,9.400000000000002,13.3,0.51,2013,1,Winter,False,False,False
5682,2013-01-09,VMM00048806,12.2,9.0,10.6,0.0,2013,1,Winter,False,False,False
5683,2013-01-10,VMM00048806,12.2,8.3,9.4,0.0,2013,1,Winter,False,False,False
5684,2013-01-11,VMM00048806,12.8,8.3,10.0,0.0,2013,1,Winter,False,False,False
5685,2013-01-12,VMM00048806,10.0,7.800000000000001,8.9,0.25,2013,1,Winter,False,False,False
5686,2013-01-13,VMM00048806,17.2,8.3,11.7,0.0,2013,1,Winter,False,False,False
5687,2013-01-14,VMM00048806,18.9,9.4,13.3,0.0,2013,1,Winter,False,False,False
5688,2013-01-15,VMM00048806,18.9,12.2,15.6,0.0,2013,1,Winter,False,False,False
5689,2013-01-16,VMM00048806,23.9,14.4,17.8,0.0,2013,1,Winter,False,False,False
5690,2013-01-17,VMM00048806,21.1,12.299999999999995,16.7,0.0,2013,1,Winter,False,False,False
5691,2013-01-18,VMM00048806,18.9,9.900000000000002,14.4,0.0,2013,1,Winter,False,False,False
5692,2013-01-19,VMM00048806,22.2,9.0,15.6,0.0,2013,1,Winter,False,False,False
5693,2013-01-20,VMM00048806,25.0,11.7,16.7,0.0,2013,1,Winter,False,False,False
5694,2013-01-21,VMM00048806,26.7,11.7,18.3,0.0,2013,1,Winter,False,False,False
5695,2013-01-22,VMM00048806,26.1,15.0,19.4,0.0,2013,1,Winter,False,False,False
5696,2013-01-23,VMM00048806,26.1,12.699999999999996,19.4,0.0,2013,1,Winter,False,False,False
5697,2013-01-24,VMM00048806,26.7,13.3,19.4,0.0,2013,1,Winter,False,False,False
5698,2013-01-25,VMM00048806,18.9,14.5,16.7,0.0,2013,1,Winter,False,False,False
5699,2013-01-26,VMM00048806,22.2,12.2,17.2,0.0,2013,1,Winter,False,False,False
5700,2013-01-27,VMM00048806,19.4,11.8,15.6,0.0,2013,1,Winter,False,False,False
5701,2013-01-28,VMM00048806,20.0,13.3,16.1,0.0,2013,1,Winter,False,False,False
5702,2013-01-29,VMM00048806,25.0,14.4,18.3,0.0,2013,1,Winter,False,False,False
5703,2013-01-30,VMM00048806,23.9,12.700000000000005,18.3,1.52,2013,1,Winter,False,False,False
5704,2013-01-31,VMM00048806,22.2,10.000000000000004,16.1,40.39,2013,1,Winter,False,False,False
5705,2013-02-01,VMM00048806,24.4,12.2,17.2,0.0,2013,2,Spring,False,False,False
5706,2013-02-02,VMM00048806,21.7,12.2,17.2,0.0,2013,2,Spring,False,False,False
5707,2013-02-03,VMM00048806,24.4,15.6,19.4,0.0,2013,2,Spring,False,False,False
5708,2013-02-04,VMM00048806,26.7,13.9,19.4,6.86,2013,2,Spring,False,False,False
5709,2013-02-05,VMM00048806,26.7,13.9,19.4,0.0,2013,2,Spring,False,False,False
5710,2013-02-06,VMM00048806,29.4,13.3,20.6,0.0,2013,2,Spring,False,False,False
5711,2013-02-07,VMM00048806,31.7,13.9,21.7,0.0,2013,2,Spring,False,False,False
5712,2013-02-08,VMM00048806,28.9,13.9,22.2,0.0,2013,2,Spring,False,False,False
5713,2013-02-09,VMM00048806,24.4,12.200000000000005,18.3,0.0,2013,2,Spring,False,False,False
5714,2013-02-10,VMM00048806,22.8,11.599999999999998,17.2,0.0,2013,2,Spring,False,False,False
5715,2013-02-11,VMM00048806,25.6,14.4,18.9,0.0,2013,2,Spring,False,False,False
5716,2013-02-12,VMM00048806,19.4,15.0,17.2,0.0,2013,2,Spring,False,False,False
5717,2013-02-13,VMM00048806,22.8,16.1,19.4,0.0,2013,2,Spring,False,False,False
5718,2013-02-14,VMM00048806,28.3,16.7,21.7,0.0,2013,2,Spring,False,False,False
5719,2013-02-15,VMM00048806,22.2,17.2,19.4,0.0,2013,2,Spring,False,False,False
5720,2013-02-16,VMM00048806,25.0,15.0,20.0,0.0,2013,2,Spring,False,False,False
5721,2013-02-17,VMM00048806,28.9,17.2,22.2,0.0,2013,2,Spring,False,False,False
5722,2013-02-18,VMM00048806,30.6,13.799999999999995,22.2,5.08,2013,2,Spring,False,False,False
5723,2013-02-19,VMM00048806,29.4,17.2,21.7,0.0,2013,2,Spring,False,False,False
5724,2013-02-20,VMM00048806,21.7,16.099999999999998,18.9,0.0,2013,2,Spring,False,False,False
5725,2013-02-21,VMM00048806,19.4,16.1,17.2,1.78,2013,2,Spring,False,False,False
5726,2013-02-22,VMM00048806,19.4,11.8,15.6,0.0,2013,2,Spring,False,False,False
5727,2013-02-23,VMM00048806,21.7,11.7,16.7,0.0,2013,2,Spring,False,False,False
5728,2013-02-24,VMM00048806,26.1,11.1,18.9,0.0,2013,2,Spring,False,False,False
5729,2013-02-25,VMM00048806,27.2,14.4,20.6,0.0,2013,2,Spring,False,False,False
5730,2013-02-26,VMM00048806,29.4,16.7,21.7,0.0,2013,2,Spring,False,False,False
5731,2013-02-27,VMM00048806,30.6,16.7,22.8,0.0,2013,2,Spring,False,False,False
5732,2013-02-28,VMM00048806,32.2,13.4,22.8,0.0,2013,2,Spring,False,False,False
5733,2013-03-01,VMM00048806,32.8,14.4,22.8,0.0,2013,3,Spring,False,False,False
5734,2013-03-02,VMM00048806,30.0,16.1,23.9,0.0,2013,3,Spring,False,False,False
5735,2013-03-03,VMM00048806,18.9,12.3,15.6,0.76,2013,3,Spring,False,False,False
5736,2013-03-04,VMM00048806,17.2,11.7,14.4,9.14,2013,3,Spring,False,False,False
5737,2013-03-05,VMM00048806,22.2,11.2,16.7,0.0,2013,3,Spring,False,False,False
5738,2013-03-06,VMM00048806,25.6,11.7,18.3,0.0,2013,3,Spring,False,False,False
5739,2013-03-07,VMM00048806,25.6,14.4,19.4,0.0,2013,3,Spring,False,False,False
5740,2013-03-08,VMM00048806,28.3,14.4,21.1,0.0,2013,3,Spring,False,False,False
5741,2013-03-09,VMM00048806,27.2,14.000000000000004,20.6,16.51,2013,3,Spring,False,False,False
5742,2013-03-10,VMM00048806,31.1,15.6,22.8,0.0,2013,3,Spring,False,False,False
5743,2013-03-11,VMM00048806,29.4,17.200000000000003,23.3,0.0,2013,3,Spring,False,False,False
5744,2013-03-12,VMM00048806,30.6,16.0,23.3,0.0,2013,3,Spring,False,False,False
5745,2013-03-13,VMM00048806,30.6,15.6,22.2,0.0,2013,3,Spring,False,False,False
5746,2013-03-14,VMM00048806,30.6,16.1,23.9,0.0,2013,3,Spring,False,False,False
5747,2013-03-15,VMM00048806,29.4,18.4,23.9,0.0,2013,3,Spring,False,False,False
5748,2013-03-16,VMM00048806,31.7,17.8,24.4,0.0,2013,3,Spring,False,False,False
5749,2013-03-17,VMM00048806,33.9,17.8,25.0,0.0,2013,3,Spring,False,False,False
5750,2013-03-18,VMM00048806,33.3,16.7,25.6,0.0,2013,3,Spring,False,False,False
5751,2013-03-19,VMM00048806,32.8,16.0,24.4,0.0,2013,3,Spring,False,False,False
5752,2013-03-20,VMM00048806,32.8,16.7,24.4,0.0,2013,3,Spring,False,False,False
5753,2013-03-21,VMM00048806,32.2,15.599999999999994,23.9,0.0,2013,3,Spring,False,False,False
5754,2013-03-22,VMM00048806,32.8,15.6,23.9,0.0,2013,3,Spring,False,False,False
5755,2013-03-23,VMM00048806,33.3,16.7,24.4,0.0,2013,3,Spring,False,False,False
5756,2013-03-24,VMM00048806,33.3,16.7,24.4,0.0,2013,3,Spring,False,False,False
5757,2013-03-25,VMM00048806,33.9,16.1,24.4,0.0,2013,3,Spring,False,False,False
5758,2013-03-26,VMM00048806,32.8,16.7,25.6,0.0,2013,3,Spring,False,False,False
5759,2013-03-27,VMM00048806,28.9,20.0,23.9,0.0,2013,3,Spring,False,False,False
5760,2013-03-28,VMM00048806,32.2,19.4,25.0,3.81,2013,3,Spring,False,False,False
5761,2013-03-29,VMM00048806,30.0,16.6,23.3,0.0,2013,3,Spring,False,False,False
5762,2013-03-30,VMM00048806,31.1,15.5,23.3,0.76,2013,3,Spring,False,False,False
5763,2013-03-31,VMM00048806,22.2,18.3,20.0,6.6,2013,3,Spring,False,False,False
5764,2013-04-01,VMM00048806,29.4,15.0,22.2,4.32,2013,4,Spring,False,False,False
5765,2013-04-02,VMM00048806,30.6,19.4,24.4,4.57,2013,4,Spring,False,False,False
5766,2013-04-03,VMM00048806,32.2,17.799999999999997,25.0,4.83,2013,4,Spring,False,False,False
5767,2013-04-04,VMM00048806,34.4,18.3,26.7,0.0,2013,4,Spring,False,False,False
5768,2013-04-05,VMM00048806,33.3,19.4,26.1,0.0,2013,4,Spring,False,False,False
5769,2013-04-06,VMM00048806,28.3,13.900000000000002,21.1,0.0,2013,4,Spring,False,False,False
5771,2013-04-08,VMM00048806,26.1,15.6,20.0,0.0,2013,4,Spring,False,False,False
5772,2013-04-09,VMM00048806,27.8,18.3,22.2,0.0,2013,4,Spring,False,False,False
5773,2013-04-10,VMM00048806,23.3,15.499999999999996,19.4,0.0,2013,4,Spring,False,False,False
5774,2013-04-11,VMM00048806,20.6,13.799999999999995,17.2,0.0,2013,4,Spring,False,False,False
5775,2013-04-12,VMM00048806,21.1,15.0,17.2,0.0,2013,4,Spring,False,False,False
5776,2013-04-13,VMM00048806,23.3,15.6,18.9,0.0,2013,4,Spring,False,False,False
5777,2013-04-14,VMM00048806,25.0,15.0,20.0,0.0,2013,4,Spring,False,False,False
5778,2013-04-15,VMM00048806,29.4,16.7,22.8,0.0,2013,4,Spring,False,False,False
5779,2013-04-16,VMM00048806,29.4,18.3,23.9,2.03,2013,4,Spring,False,False,False
5780,2013-04-17,VMM00048806,25.6,17.2,20.6,21.34,2013,4,Spring,False,False,False
5781,2013-04-18,VMM00048806,31.1,18.3,24.4,0.0,2013,4,Spring,False,False,False
5782,2013-04-19,VMM00048806,32.8,19.4,25.6,0.0,2013,4,Spring,False,False,False
5783,2013-04-20,VMM00048806,33.3,19.4,26.1,0.0,2013,4,Spring,False,False,False
5784,2013-04-21,VMM00048806,33.3,20.0,27.8,0.0,2013,4,Spring,False,False,False
5785,2013-04-22,VMM00048806,33.3,22.300000000000004,27.8,0.0,2013,4,Spring,False,False,False
5786,2013-04-23,VMM00048806,33.9,22.2,26.7,0.0,2013,4,Spring,False,False,False
5787,2013-04-24,VMM00048806,33.9,20.5,27.2,0.51,2013,4,Spring,False,False,False
5788,2013-04-25,VMM00048806,33.3,20.1,26.7,0.0,2013,4,Spring,False,False,False
5789,2013-04-26,VMM00048806,29.4,18.3,23.3,23.62,2013,4,Spring,False,False,False
5790,2013-04-27,VMM00048806,30.6,21.7,25.6,0.76,2013,4,Spring,False,False,False
5791,2013-04-28,VMM00048806,28.3,16.099999999999998,22.2,1.78,2013,4,Spring,False,False,False
5792,2013-04-29,VMM00048806,28.3,18.3,23.3,24.89,2013,4,Spring,False,False,False
5793,2013-04-30,VMM00048806,32.2,19.0,25.6,0.0,2013,4,Spring,False,False,False
5794,2013-05-01,VMM00048806,27.2,18.3,23.3,18.54,2013,5,Summer,False,False,False
5795,2013-05-02,VMM00048806,26.7,16.7,21.7,5.08,2013,5,Summer,True,False,False
5796,2013-05-03,VMM00048806,30.0,18.3,25.0,2.79,2013,5,Summer,False,False,False
5797,2013-05-04,VMM00048806,26.1,17.8,21.1,19.56,2013,5,Summer,True,False,False
5798,2013-05-05,VMM00048806,29.4,20.0,23.9,1.02,2013,5,Summer,False,False,False
5800,2013-05-07,VMM00048806,29.4,18.9,23.9,0.0,2013,5,Summer,False,False,False
5801,2013-05-08,VMM00048806,30.0,19.4,24.4,0.76,2013,5,Summer,False,False,False
5802,2013-05-09,VMM00048806,30.0,19.4,24.4,26.42,2013,5,Summer,False,False,False
5803,2013-05-10,VMM00048806,28.9,19.4,23.9,2.29,2013,5,Summer,False,False,False
5804,2013-05-11,VMM00048806,28.3,18.3,23.3,2.29,2013,5,Summer,False,False,False
5805,2013-05-12,VMM00048806,30.6,21.1,25.0,12.19,2013,5,Summer,False,False,False
5806,2013-05-13,VMM00048806,31.7,20.0,25.6,24.89,2013,5,Summer,False,False,False
5807,2013-05-14,VMM00048806,33.3,22.2,28.3,0.0,2013,5,Summer,False,False,False
5808,2013-05-15,VMM00048806,33.3,24.4,29.4,0.0,2013,5,Summer,True,False,False
5809,2013-05-16,VMM00048806,33.9,22.700000000000003,28.3,0.0,2013,5,Summer,False,False,False
5810,2013-05-17,VMM00048806,34.4,19.0,26.7,0.0,2013,5,Summer,False,False,False
5811,2013-05-18,VMM00048806,33.9,22.8,26.7,14.99,2013,5,Summer,False,False,False
5812,2013-05-19,VMM00048806,32.2,22.2,27.8,0.0,2013,5,Summer,False,False,False
5813,2013-05-20,VMM00048806,32.2,23.9,27.8,0.0,2013,5,Summer,False,False,False
5814,2013-05-21,VMM00048806,32.2,21.2,26.7,0.0,2013,5,Summer,False,False,False
5815,2013-05-22,VMM00048806,31.7,22.2,26.1,0.0,2013,5,Summer,False,False,False
5816,2013-05-23,VMM00048806,32.2,19.0,25.6,1.02,2013,5,Summer,False,False,False
5817,2013-05-24,VMM00048806,29.4,21.7,25.0,8.89,2013,5,Summer,False,False,False
5818,2013-05-25,VMM00048806,31.1,22.2,25.6,2.54,2013,5,Summer,False,False,False
5819,2013-05-26,VMM00048806,31.7,22.8,26.1,1.27,2013,5,Summer,False,False,False
5820,2013-05-27,VMM00048806,31.7,22.8,26.1,0.0,2013,5,Summer,False,False,False
5821,2013-05-28,VMM00048806,32.8,22.8,27.2,0.0,2013,5,Summer,False,False,False
5822,2013-05-29,VMM00048806,30.6,23.3,26.7,0.0,2013,5,Summer,False,False,False
5823,2013-05-30,VMM00048806,26.1,19.5,22.8,7.11,2013,5,Summer,False,False,False
5824,2013-05-31,VMM00048806,31.1,21.7,24.4,13.21,2013,5,Summer,False,False,False
5825,2013-06-01,VMM00048806,30.6,22.2,25.6,2.29,2013,6,Summer,False,False,False
5826,2013-06-02,VMM00048806,31.1,14.5,22.8,20.83,2013,6,Summer,False,False,True
5827,2013-06-03,VMM00048806,30.6,20.6,25.0,0.25,2013,6,Summer,False,False,False
5828,2013-06-04,VMM00048806,31.7,22.2,24.4,2.79,2013,6,Summer,False,False,False
5830,2013-06-06,VMM00048806,31.7,21.1,25.6,4.32,2013,6,Summer,False,False,False
5831,2013-06-07,VMM00048806,30.6,22.8,25.6,9.91,2013,6,Summer,False,False,False
5832,2013-06-08,VMM00048806,30.0,22.200000000000003,26.1,0.0,2013,6,Summer,False,False,False
5833,2013-06-09,VMM00048806,31.1,23.3,27.2,0.0,2013,6,Summer,False,False,False
5834,2013-06-10,VMM00048806,24.4,19.0,21.7,67.82,2013,6,Summer,True,True,False
5835,2013-06-11,VMM00048806,27.2,17.2,22.2,0.0,2013,6,Summer,False,False,False
5836,2013-06-12,VMM00048806,29.4,17.200000000000003,23.3,0.0,2013,6,Summer,False,False,False
5837,2013-06-13,VMM00048806,30.0,16.7,23.9,0.0,2013,6,Summer,False,False,False
5838,2013-06-14,VMM00048806,30.6,17.8,25.0,0.0,2013,6,Summer,False,False,False
5839,2013-06-15,VMM00048806,31.7,18.9,25.6,0.0,2013,6,Summer,False,False,False
5840,2013-06-16,VMM00048806,32.2,20.6,27.8,0.0,2013,6,Summer,False,False,False
5841,2013-06-17,VMM00048806,31.1,22.2,27.2,14.99,2013,6,Summer,False,False,False
5842,2013-06-18,VMM00048806,31.7,20.500000000000004,26.1,1.52,2013,6,Summer,False,False,False
5843,2013-06-19,VMM00048806,32.2,22.2,27.2,0.0,2013,6,Summer,False,False,False
5844,2013-06-20,VMM00048806,30.0,23.3,25.6,9.65,2013,6,Summer,False,False,False
5845,2013-06-21,VMM00048806,31.7,23.3,26.7,0.51,2013,6,Summer,False,False,False
5846,2013-06-22,VMM00048806,32.8,23.3,27.8,0.0,2013,6,Summer,False,False,False
5847,2013-06-23,VMM00048806,30.6,20.6,25.6,11.18,2013,6,Summer,False,False,False
5848,2013-06-24,VMM00048806,25.0,21.6,23.3,12.19,2013,6,Summer,False,False,False
5849,2013-06-25,VMM00048806,27.2,22.2,24.4,2.03,2013,6,Summer,False,False,False
5850,2013-06-26,VMM00048806,28.3,23.3,26.1,0.0,2013,6,Summer,False,False,False
5851,2013-06-27,VMM00048806,29.4,21.800000000000004,25.6,0.0,2013,6,Summer,False,False,False
5852,2013-06-28,VMM00048806,27.8,22.8,25.0,9.14,2013,6,Summer,False,False,False
5853,2013-06-29,VMM00048806,30.6,22.8,25.6,0.0,2013,6,Summer,False,False,False
5854,2013-06-30,VMM00048806,31.1,23.3,26.7,0.0,2013,6,Summer,False,False,False
5855,2013-07-01,VMM00048806,31.1,22.3,26.7,0.0,2013,7,Summer,False,False,False
5856,2013-07-02,VMM00048806,26.1,22.8,23.9,27.69,2013,7,Summer,False,False,False
5857,2013-07-03,VMM00048806,27.2,20.6,23.9,23.88,2013,7,Summer,False,False,False
5858,2013-07-04,VMM00048806,31.1,17.699999999999996,24.4,28.96,2013,7,Summer,False,False,False
5859,2013-07-05,VMM00048806,31.7,21.7,26.1,0.25,2013,7,Summer,False,False,False
5860,2013-07-06,VMM00048806,32.2,21.7,27.2,2.79,2013,7,Summer,False,False,False
5861,2013-07-07,VMM00048806,29.4,22.8,25.6,2.54,2013,7,Summer,False,False,False
5862,2013-07-08,VMM00048806,30.0,20.0,25.0,1.27,2013,7,Summer,False,False,False
5863,2013-07-09,VMM00048806,30.0,18.8,24.4,9.91,2013,7,Summer,False,False,False
5864,2013-07-10,VMM00048806,27.8,21.7,23.3,52.32,2013,7,Summer,False,False,False
5865,2013-07-11,VMM00048806,28.3,21.1,23.9,8.89,2013,7,Summer,False,False,False
5866,2013-07-12,VMM00048806,30.0,22.2,24.4,1.52,2013,7,Summer,False,False,False
5867,2013-07-13,VMM00048806,28.9,21.1,25.0,0.0,2013,7,Summer,False,False,False
5868,2013-07-14,VMM00048806,30.6,22.2,25.0,1.02,2013,7,Summer,False,False,False
5869,2013-07-15,VMM00048806,29.4,22.2,24.4,0.25,2013,7,Summer,False,False,False
5870,2013-07-16,VMM00048806,28.9,18.9,23.9,28.7,2013,7,Summer,False,False,False
5871,2013-07-17,VMM00048806,27.2,21.7,23.9,4.57,2013,7,Summer,False,False,False
5872,2013-07-18,VMM00048806,28.3,21.7,24.4,19.56,2013,7,Summer,False,False,False
5873,2013-07-19,VMM00048806,28.3,20.5,24.4,19.05,2013,7,Summer,False,False,False
5874,2013-07-20,VMM00048806,30.6,22.2,25.6,10.16,2013,7,Summer,False,False,False
5875,2013-07-21,VMM00048806,28.3,22.2,24.4,2.79,2013,7,Summer,False,False,False
5876,2013-07-22,VMM00048806,29.4,22.2,25.6,3.56,2013,7,Summer,False,False,False
5877,2013-07-23,VMM00048806,27.2,21.6,24.4,0.25,2013,7,Summer,False,False,False
5878,2013-07-24,VMM00048806,29.4,20.6,24.4,0.25,2013,7,Summer,False,False,False
5879,2013-07-25,VMM00048806,32.8,21.7,26.7,0.0,2013,7,Summer,False,False,False
5880,2013-07-26,VMM00048806,29.4,22.8,25.0,5.08,2013,7,Summer,False,False,False
5881,2013-07-27,VMM00048806,27.2,21.6,24.4,1.78,2013,7,Summer,False,False,False
5882,2013-07-28,VMM00048806,25.6,22.2,23.3,80.01,2013,7,Summer,False,False,False
5883,2013-07-29,VMM00048806,37.2,9.4,23.3,15.75,2013,7,Summer,False,True,True
5884,2013-07-30,VMM00048806,29.4,21.7,25.0,14.48,2013,7,Summer,False,False,False
5885,2013-07-31,VMM00048806,31.1,22.2,25.6,3.05,2013,7,Summer,False,False,False
5886,2013-08-01,VMM00048806,32.2,21.2,26.7,0.0,2013,8,Autumn,False,False,False
5887,2013-08-02,VMM00048806,32.2,21.1,26.7,0.0,2013,8,Autumn,False,False,False
5888,2013-08-03,VMM00048806,27.2,19.4,23.3,60.96,2013,8,Autumn,False,False,False
5889,2013-08-04,VMM00048806,31.7,21.7,25.6,5.59,2013,8,Autumn,False,False,False
5890,2013-08-05,VMM00048806,30.6,22.2,25.6,3.81,2013,8,Autumn,False,False,False
5891,2013-08-06,VMM00048806,32.2,22.8,26.1,7.87,2013,8,Autumn,False,False,False
5892,2013-08-07,VMM00048806,30.6,20.6,25.6,0.0,2013,8,Autumn,False,False,False
5893,2013-08-08,VMM00048806,27.2,21.1,23.3,5.59,2013,8,Autumn,False,False,False
5894,2013-08-09,VMM00048806,27.8,22.2,24.4,0.0,2013,8,Autumn,False,False,False
5895,2013-08-10,VMM00048806,29.4,17.200000000000003,23.3,53.85,2013,8,Autumn,False,False,False
5896,2013-08-11,VMM00048806,28.9,21.7,23.3,3.05,2013,8,Autumn,False,False,False
5897,2013-08-12,VMM00048806,31.7,19.500000000000004,25.6,0.0,2013,8,Autumn,False,False,False
5898,2013-08-13,VMM00048806,32.2,20.0,26.1,0.0,2013,8,Autumn,False,False,False
5899,2013-08-14,VMM00048806,32.8,21.7,27.2,0.0,2013,8,Autumn,False,False,False
5900,2013-08-15,VMM00048806,31.7,23.9,27.2,0.0,2013,8,Autumn,False,False,False
5901,2013-08-16,VMM00048806,31.7,20.500000000000004,26.1,0.0,2013,8,Autumn,False,False,False
5902,2013-08-17,VMM00048806,30.6,20.6,25.6,0.0,2013,8,Autumn,False,False,False
5903,2013-08-18,VMM00048806,31.1,21.1,25.0,40.13,2013,8,Autumn,False,False,False
5904,2013-08-19,VMM00048806,28.3,21.7,24.4,15.75,2013,8,Autumn,False,False,False
5905,2013-08-20,VMM00048806,28.9,19.9,24.4,2.54,2013,8,Autumn,False,False,False
5906,2013-08-21,VMM00048806,26.1,22.2,23.9,25.15,2013,8,Autumn,False,False,False
5907,2013-08-22,VMM00048806,30.6,19.4,25.0,0.76,2013,8,Autumn,False,False,False
5908,2013-08-23,VMM00048806,32.8,21.7,28.3,0.0,2013,8,Autumn,False,False,False
5909,2013-08-24,VMM00048806,23.3,20.1,21.7,27.94,2013,8,Autumn,False,False,False
5910,2013-08-25,VMM00048806,25.0,20.6,22.8,45.72,2013,8,Autumn,False,False,False
5911,2013-08-26,VMM00048806,28.9,21.7,24.4,6.1,2013,8,Autumn,False,False,False
5912,2013-08-27,VMM00048806,31.1,21.7,26.1,0.0,2013,8,Autumn,False,False,False
5913,2013-08-28,VMM00048806,33.3,22.2,27.2,0.0,2013,8,Autumn,False,False,False
5914,2013-08-29,VMM00048806,33.9,23.3,28.3,0.0,2013,8,Autumn,False,False,False
5915,2013-08-30,VMM00048806,29.4,21.1,25.0,14.73,2013,8,Autumn,False,False,False
5916,2013-08-31,VMM00048806,30.6,22.2,25.6,30.99,2013,8,Autumn,False,False,False
5917,2013-09-01,VMM00048806,28.3,22.2,24.4,16.76,2013,9,Autumn,False,False,False
5918,2013-09-02,VMM00048806,27.8,22.2,24.4,1.02,2013,9,Autumn,False,False,False
5919,2013-09-03,VMM00048806,28.3,21.7,25.0,0.76,2013,9,Autumn,False,False,False
5920,2013-09-04,VMM00048806,25.0,22.8,23.9,0.0,2013,9,Autumn,False,False,False
5921,2013-09-06,VMM00048806,25.6,20.0,22.2,0.25,2013,9,Autumn,False,False,False
5922,2013-09-07,VMM00048806,25.6,18.8,22.2,0.0,2013,9,Autumn,False,False,False
5923,2013-09-08,VMM00048806,27.2,20.0,22.8,0.25,2013,9,Autumn,False,False,False
5924,2013-09-09,VMM00048806,29.4,18.4,23.9,0.0,2013,9,Autumn,False,False,False
5925,2013-09-10,VMM00048806,30.6,20.0,25.0,0.0,2013,9,Autumn,False,False,False
5926,2013-09-11,VMM00048806,30.6,19.4,24.4,0.0,2013,9,Autumn,False,False,False
5927,2013-09-12,VMM00048806,28.9,21.7,23.9,7.11,2013,9,Autumn,False,False,False
5928,2013-09-13,VMM00048806,30.6,21.1,23.9,23.62,2013,9,Autumn,False,False,False
5929,2013-09-14,VMM00048806,31.7,20.6,25.6,0.0,2013,9,Autumn,False,False,False
5930,2013-09-15,VMM00048806,32.2,20.6,26.1,0.0,2013,9,Autumn,False,False,False
5931,2013-09-16,VMM00048806,31.7,21.7,25.6,0.0,2013,9,Autumn,False,False,False
5932,2013-09-17,VMM00048806,31.7,21.1,25.6,0.0,2013,9,Autumn,False,False,False
5933,2013-09-18,VMM00048806,31.1,18.9,25.0,0.0,2013,9,Autumn,False,False,False
5934,2013-09-19,VMM00048806,30.0,19.4,24.4,0.0,2013,9,Autumn,False,False,False
5935,2013-09-20,VMM00048806,27.2,20.6,23.3,0.0,2013,9,Autumn,False,False,False
5936,2013-09-21,VMM00048806,31.7,17.099999999999998,24.4,0.0,2013,9,Autumn,False,False,False
5937,2013-09-22,VMM00048806,32.8,20.0,26.1,0.0,2013,9,Autumn,False,False,False
5938,2013-09-23,VMM00048806,31.1,21.1,26.1,0.0,2013,9,Autumn,False,False,False
5939,2013-09-24,VMM00048806,26.7,22.2,23.9,9.65,2013,9,Autumn,False,False,False
5940,2013-09-25,VMM00048806,27.2,18.4,22.8,5.59,2013,9,Autumn,False,False,False
5941,2013-09-26,VMM00048806,23.3,18.9,21.1,2.03,2013,9,Autumn,False,False,False
5942,2013-09-27,VMM00048806,26.1,18.3,22.2,0.0,2013,9,Autumn,False,False,False
5943,2013-09-28,VMM00048806,28.9,18.3,22.8,0.0,2013,9,Autumn,False,False,False
5944,2013-09-29,VMM00048806,30.0,13.4,21.7,0.0,2013,9,Autumn,False,False,False
5945,2013-09-30,VMM00048806,27.8,15.0,21.7,0.0,2013,9,Autumn,False,False,False
5946,2013-10-01,VMM00048806,25.6,18.9,21.7,0.0,2013,10,Autumn,False,False,False
5947,2013-10-02,VMM00048806,27.2,18.4,22.8,0.0,2013,10,Autumn,False,False,False
5948,2013-10-03,VMM00048806,30.0,17.799999999999997,23.9,0.0,2013,10,Autumn,False,False,False
5949,2013-10-04,VMM00048806,30.0,18.3,23.3,0.0,2013,10,Autumn,False,False,False
5950,2013-10-05,VMM00048806,31.1,17.2,24.4,0.0,2013,10,Autumn,False,False,False
5951,2013-10-06,VMM00048806,27.8,19.4,23.3,0.0,2013,10,Autumn,False,False,False
5952,2013-10-07,VMM00048806,29.4,15.0,22.2,0.0,2013,10,Autumn,False,False,False
5953,2013-10-08,VMM00048806,30.6,15.6,21.7,0.0,2013,10,Autumn,False,False,False
5954,2013-10-09,VMM00048806,29.4,15.0,22.2,0.0,2013,10,Autumn,False,False,False
5955,2013-10-10,VMM00048806,29.4,16.1,22.2,0.0,2013,10,Autumn,False,False,False
5956,2013-10-11,VMM00048806,30.0,16.1,22.8,0.0,2013,10,Autumn,False,False,False
5957,2013-10-12,VMM00048806,29.4,17.8,23.3,0.0,2013,10,Autumn,False,False,False
5958,2013-10-13,VMM00048806,30.6,16.0,23.3,0.0,2013,10,Autumn,False,False,False
5959,2013-10-14,VMM00048806,30.6,17.8,23.3,0.0,2013,10,Autumn,False,False,False
5960,2013-10-15,VMM00048806,29.4,18.9,23.3,0.0,2013,10,Autumn,False,False,False
5961,2013-10-16,VMM00048806,22.2,17.8,20.0,0.0,2013,10,Autumn,False,False,False
